9837153.64487819,24110825.74824574,85201372.39157599,49794717.11871487,102688577.47876482,118464303.27888623,50483000.72350409,20740694.109519742,21079274.424580075,74000482.53479612,4425836.450369596,116876441.4817745,103700912.04308234,114369633.27189878,50485557.630974315,37687218.19762984,69533082.48710297,36735336.582489066,30620488.614545528,32679200.374420974,13227903.76605717,78626046.73612165,108028351.84414956,85605384.11087479,75499844.57219435,6874361.250519137,94484712.27699469,1689617.5502974936,8163908.439459755,12483967.615487525,86216483.87970972,102664531.89539483,15409424.873704769,87109765.17806879,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023138.884747242,21785750.679294225,36583953.40144272,77843264.85264537,21128854.38529117,4275684.434338174,117261104.20472737,108735043.58340941,44336942.351423055,101880521.13169144,73672860.06498556,2434565.603249453,41441149.58322901,47673902.14925843,56361172.71901511,85900205.70619187,112517081.82531561,65566580.79299146,79619753.94607168,4519440.810834247,86508072.62183087,39332465.861990385,69616914.26669234,47735976.25066991,97822885.77719186,105394885.53840566,88524282.62991473,44179844.675211914,79138487.80539212,43339642.86625279,100272801.46618268,68767245.3515894,74733049.82466274,96172352.87722231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
121268698.12571017,96327669.58884972,59240375.07970306,6633282.2610557545,87781221.53781591,28991972.767289862,5946329.106812894,51048845.14503429,48541023.01509787,48508500.222784966,29701583.77002712,58610680.276578315,122035250.28522795,3370878.980732595,61170642.56119636,45118832.00061804,66909810.732247315,73251965.56483175,57157092.68932676,58747590.31451867,75362182.4364591,100042145.56807172,52805789.57530822,56828527.860880345,84791816.32554866,34424799.13735531,79190947.20842803,30528785.489667203,87519222.77770531,34697219.93254873,79098382.52418886,68950559.63121612,70182070.80772121,54557919.639598906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
40858770.688211605,15597034.9800145,87827705.4039852,68227493.13448113,91107915.65689994,117730990.25098048,5550019.906729312,49032709.303763025,14265752.70393486,23925696.3711528,5427731.442668005,33281649.286631547,45159489.56955481,23966784.915616974,77109170.13245165,73913779.22889344,24959088.002677526,65417598.231101155,15219381.548004504,37953746.15931232,27889857.05566591,73175075.16086918,69664391.6166893,25355564.371808093,45000322.23585342,43425198.949394606,18029918.109865487,121726703.86077285,97118509.87479162,74291683.67125693,40356490.22514816,70276811.2848978,115427513.92224114,63429831.354274295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
36305365.448269665,4709445.626346417,78476480.83877446,124477897.15654689,13760348.778162804,32916830.540137634,109385528.98630497,58099555.74326824,72238161.29555435,16154928.79533811,102434677.88282743,85220386.80510105,31468198.05685781,9788649.743239209,66197624.1416732,42158555.969350904,104621487.98843615,48470102.17129204,90210195.40997894,80169384.30904378,108095681.16607505,37543767.80373919,61156174.49965036,106068538.48223591,45112372.88432389,31816496.68991753,60522327.433859825,91825535.21232967,95299095.28775503,67567638.58792871,63504318.44770355,38128287.675531395,117065293.15660721,112964248.39350234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
9980081.061369043,52460308.28197392,3439210.4527469953,12699288.141051704,70242722.29739869,49139577.17837406,108087512.07517748,237410.02115156723,111179776.8086471,9967883.17339,22461932.725150164,82905286.78782852,64010737.18454474,17474458.874864426,96327816.0097612,1512128.0255207086,40626982.2635123,90510151.35379283,108398800.73977044,37339312.963433556,13819464.736726256,43689413.319989316,32745855.92913741,80853933.55421022,47857667.445780925,110625236.67136413,33960554.127046295,20697111.97058212,105457862.71214823,1528796.4681295436,104406920.1113082,112341365.02675739,123524584.71268915,82327239.7405208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
124523866.3904653,109590733.665259,95938350.60911997,20086903.782323424,39599773.29854854,24129539.608500686,84233639.46432504,83210460.13266097,74153764.31550297,17229625.104480933,92449357.20304483,111438212.66151439,5143550.285649674,100907485.22212018,2124690.879325238,69715082.99540548,22437595.86106189,10112189.711805971,36216886.88578729,25551569.360134427,111281177.30927773,86073694.13873054,47487689.545105994,37966508.64287192,10974484.202459171,119153442.08849116,1825313.5921655418,19995711.155275565,64968491.05890584,118812265.26036623,3417243.987753377,119996624.71322201,17509457.280336626,74555261.31558289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
95015134.48740582,18661441.289468024,117102771.92489503,114215329.61653394,2223444.911233458,36332607.36172476,14996005.132437412,101141739.830892,48075441.475845434,75595104.35267113,80161262.18391602,68141038.4748402,55705816.06510864,124714833.40219405,90093887.25470893,21977936.2910168,117362745.74595915,117614950.43797338,121379615.833353,44286529.240158185,66603689.80887699,118657317.68547133,41172305.28024025,16566649.82108596,59114761.92945133,121473906.83897106,85386803.94830543,72526604.82724167,32238766.37306282,63096018.379812874,114869390.98404197,25589396.29541185,71321121.88037437,51678355.897069894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
89213145.14394553,52446386.26803816,3899856.137513303,108954408.79681772,83813210.5811241,59555896.0999857,25009876.55098197,27475532.34849042,17052784.56295606,76121277.532462,53687551.16610226,7079749.089188782,41194183.784058675,43136176.7155783,23474169.433174636,76263192.2030905,92925785.09891447,92477902.51915441,17035282.658420347,57457124.566326655,81634907.35607323,93175130.99893607,63163766.613539845,84160558.14377595,75248800.08840431,119229678.21834461,11853279.993311921,36705970.550679244,37365607.08894521,97265089.66095354,55677689.235429935,3422340.2745676236,86374878.0147564,48436827.85970883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
36445981.927847266,70024870.694338,95325739.56694818,149917.1787605825,123153361.2003185,117396371.14715359,113725932.29919878,104724976.49741007,8048174.804532279,101980624.17295006,68914872.24238598,38004868.350864306,86637783.05547832,11852147.162072083,33918382.175395645,41627212.36436254,122206020.04468127,86216740.96627317,59306806.4575129,88804582.50417322,35181956.88567829,77708956.25515115,61370257.485176265,79949750.01362252,3571237.2736334424,50816698.9002342,94570024.41852981,10068207.936042642,24094755.26857934,99412474.89825846,114076240.39689295,37690428.04277775,18189034.40807745,62089901.5049942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
