86528089.32799032,82147326.34502639,4953939.226888993,81620226.43479113,99311767.12059543,51957948.95200087,106691955.72650625,122462306.39036654,42567609.366473265,54805478.308969565,75757560.23822628,87549177.57385057,21904082.195183598,78166500.0363232,98520714.44404837,67164486.8863131,10979435.99679046,9297495.365908533,56580626.42021036,73367561.54793122,89544795.89756754,107381906.08655797,25153997.96972645,16648564.961036969,46144734.07414286,8803053.476806508,274848.61769388523,15358852.845313651,20596508.721208055,36349847.64715743,64371199.961801365,58467710.365486994,105083774.81001283,37489977.166999176,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75991525.9474698,106309367.54146582,27947525.13729662,13473075.691043435,42215583.0743241,90287948.1773456,25741670.98404086,81855023.2130097,56494819.72106324,47140359.09631916,89134193.90446687,6501950.573773169,111669368.55506253,123227730.47127235,26266734.641622975,33249276.50559691,97687090.46331856,8738578.602352483,1545711.6730899464,30005580.44022152,22855730.50240432,21051496.958084244,14922130.626335455,69055329.12710117,44270248.70101156,49147073.64908359,48069871.46607759,6561681.0091416,109652501.97279368,103070935.60383943,22563907.17173925,120890008.81569289,93339499.20125629,40167048.06417979,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82487920.9142074,83905944.21621192,109860849.38585708,28622919.39448255,67381123.16286981,66307031.532382645,118804871.69511926,107652131.87744725,87403525.42638971,101724974.33798307,45622531.09163115,84040356.13107815,60821119.91094118,118040648.9287537,7560405.612859603,103323609.24502386,13667248.523255454,44357607.64229597,1564864.1304590295,101904931.5768306,26787404.372712743,19934715.769131515,50190668.0777798,72516580.7836016,20374045.46767685,82208353.0192145,70635789.72341128,99178378.4240809,57139597.54590747,44665957.23348981,78415494.96969159,76212422.24702823,29671032.87182593,30504492.179520413,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102956393.87314218,75333395.14899485,22961544.280627917,10761441.020595444,65875755.997045875,41189675.71300571,41005244.62942946,85656670.1693521,65300056.96949603,40352729.73935966,7511425.049086328,15064945.395253494,23231276.76494145,70377810.0388641,10827545.710122295,108749806.34720343,96870944.5355645,100847169.52675958,44849277.22499529,57564146.205325104,99651487.91447729,54805915.81089705,23300766.11847923,107600002.55733691,79713436.42897473,17327060.84811882,37311261.29098098,96222028.67134415,63299126.80847403,22517454.983779382,59758733.69000689,58350359.124975085,72458839.133234,113294660.2310229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
5321251.75607917,104683942.01699774,45064017.377677724,41373055.125677764,85858528.0621947,34916837.68277136,60417338.38395203,16241009.092343612,20574866.09744996,32727606.989230376,63342160.96283223,83259822.25063111,21468421.223593943,51644474.17309226,13556140.636422412,122537163.30621189,27281394.83537297,22843472.84006716,105342616.23410985,66613685.94974209,80966175.63352185,116867763.34189834,10311590.201159576,26090703.171522558,86044240.82336955,121276023.9538458,4604688.501513011,71806270.27564384,58845498.67613442,6242724.352055513,58337834.89018477,89647066.52201629,87864800.34063137,94951295.5466658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
107386200.82714571,114576275.54371503,14969397.546237744,18942089.36551054,5865123.288274787,10275147.498186197,92725211.80995314,4127010.661683264,119145249.5899503,120254468.6562405,117502304.52806604,98051459.33887574,34533432.16638619,9225666.217339212,112801183.5925711,73741753.10708693,2254319.810215789,22309841.1160773,28597937.9007327,97627090.32069317,80691798.62118413,88035584.73362735,94999109.5715236,76451413.52952205,116936796.29155105,91017762.6022023,94238692.95137358,72697704.07342558,117478746.9552353,73888390.35908219,80240301.20924608,41373656.46382806,47664985.3777761,70161169.99630149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
29788870.493191637,4807569.292916141,18230478.1582736,67472190.6369559,86957920.81363338,106711910.30538349,69369227.3123393,121802878.17737222,123543345.627314,4741936.345441641,13953793.475194633,113141636.95106308,33642668.79004011,84127259.65541348,105312396.27059285,106287009.90321937,96612372.3195416,108062853.1818459,62392820.889987215,97700910.29909182,48197180.146655194,92518468.17180565,15496293.06954035,63693430.33518258,77236168.8817389,54387452.555869095,2829772.623844489,9426538.87902104,41284731.71182677,92242764.00199364,50296376.95974544,47142733.849472985,111874297.82566348,54222487.78540145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
25311292.563267693,9758900.024701122,52107450.80754653,50498869.70480127,50229596.72363283,79913922.15616904,80680624.70823154,11735338.76555173,49739156.2146358,87051728.4426602,101463780.84093282,2829567.787511927,93939945.252257,26541205.55173838,85886132.7571127,39133422.31290179,90296336.07883838,75518867.86588453,11390197.481707098,118679347.0156887,122878566.32627086,40622754.1324227,32461864.583921645,115820841.20803154,21588501.70853491,10181251.592024246,44590603.87002608,106046735.35160802,61808906.91005864,59031459.07327079,7828090.076550483,58590955.82618179,64253161.85208778,3289335.1058046157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
122126298.96852271,108878116.46154574,19696032.00350415,33439908.49640236,107367418.44742289,112439911.33512303,18083134.972137015,90161845.6015196,36067765.39863208,36844071.571529076,101931339.95744267,4860121.515321542,96694404.12943555,24109814.144285902,107281420.96877764,100224469.19438113,114434572.28198625,41129942.05149098,65301153.02311285,105396999.79579066,37075487.25427268,103086570.40191087,101696197.56018168,88836880.18932119,31954489.37825972,79012380.04528013,108050718.81716199,25718167.96262873,72212563.72430527,75469044.5846084,51841368.567823276,15133968.723947398,29357582.35606637,122557218.27892624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
31631046.799757954,6717748.315915828,21008204.395346127,38713454.14085287,6492499.664814381,56970892.39565864,38401869.260963395,121870212.37630461,37660717.052224845,22598050.013442744,75537396.9077976,52554093.177892864,118051883.31474987,35640746.27219646,3255833.4776593377,46148290.343988806,119280931.38616002,82578604.24887726,122728188.50648834,71888659.23364529,29162446.473109856,118660337.20434883,15456773.923939865,45157917.20658852,51000197.49937398,82247619.75723591,39769976.833251536,51186388.355831794,42130183.57852561,95585930.88270849,79416239.62393737,1064499.45957513,121284435.84671523,51518288.956970714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
