20482028.667289034,5688728.882901629,90959043.60868543,103379023.601169,54071586.50075486,19644899.09271235,70417704.47177428,97247119.25038259,63315734.508641884,62726133.13491665,68864343.98826177,30264841.700302444,107517381.86764123,111432527.78310318,65128837.45305984,385809.27397093264,116913580.18140231,5244462.7254534485,50842380.438225284,2577356.1730101607,72491664.38159753,32304677.6723403,76681058.98584525,50732904.391885124,46985177.89679478,103301320.20692685,117796152.57267976,123380152.32481037,20754979.989036366,3375987.928817195,97997213.97836174,76010179.56991675,31119639.458164886,42172450.69170566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
31427085.55636994,11355007.536751755,20262450.94322817,72598456.5872986,9587889.678311376,82587146.33361457,59174241.012131885,14416644.379910583,62139812.60386006,62576243.02613942,70630645.03908037,92456242.46160756,51124606.20705093,41183336.563066974,108513559.0155888,9132971.26919047,49502103.70926952,41772191.01645509,116546764.26382954,111245736.23040465,87484343.01879402,80690360.59879307,81235092.903961,115793319.10594326,89780363.00206143,65660552.68217796,120455628.90788074,39697354.86069237,113079421.92149015,39445834.15231068,60025104.7323057,25196216.92519815,112933625.83664685,91927283.99805085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30509295.910380334,84032615.64233069,89937934.67860416,111881179.52387226,22746620.696238015,84804249.71131094,62879510.49643627,102372483.33180681,13800380.005526038,49917889.32039189,121475386.63110782,19529924.075268853,18540395.649013665,111280998.93874753,108085720.3160741,97891160.40168487,3045271.6968429,79838862.42230333,9065108.56075059,94534426.73306555,12883155.389137542,114879151.44002438,71615891.64830619,40174141.46461356,55441872.28116398,46978423.589968696,105023807.65033306,33025140.814020853,93983872.19830988,7189163.393479748,96593143.34183027,20512134.684475675,100452632.75588839,119281466.03727286,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043497.8754893694,83148907.26621814,5149835.124237694,118981322.41976525,17440574.13341365,99843577.09198968,53355189.56688551,79395049.57857832,4686222.824848551,57976985.9757714,70557092.57388538,10087518.281423867,15093968.555412306,16297595.030942768,93328232.79937448,21220426.283952165,31215546.3834772,85898185.3227742,61352818.95642453,73658448.69109328,21131883.200084608,68385337.39779378,50997789.29384007,30012231.323229104,32432498.835570242,115097955.46284588,55145752.815179236,118764758.05815095,7160059.677456343,4504571.267086956,91133711.62824544,10953709.98730726,50631219.736714005,86536143.62418817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6016800.562324829,87727530.24117024,62188710.56845316,70703074.05290185,113490479.50397407,109782924.63461885,54492265.32373773,111043175.14060324,119842084.55933428,102833333.63912262,103982440.8456088,115720766.49796541,707551.8062965596,81551134.47008228,124765577.10645013,109369416.43346384,120792564.68654601,28695017.97593996,80635073.91744125,87462886.39675379,18308570.56577839,96258590.86141126,82391257.44146404,29880977.720453393,110879625.74984606,46937101.030421585,63561461.254715234,68233846.19768763,77624442.61827171,25085416.68901458,109274602.30249587,12934492.09692387,55845765.917315334,29158584.033296905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
45341210.247376546,29986543.11405512,1749414.3919692268,25253140.463053003,62879251.3487863,5844730.679510973,118536284.7687321,8539470.052422803,123864449.08931871,89809719.63986994,53315348.17484321,94211702.5754637,71208293.20568804,121829111.232714,40660687.54677546,45640487.30614252,26868344.10795639,50127743.943854995,101666127.47526106,108142003.9278772,67104620.15350708,101137656.92945881,84592374.68361336,81895193.57245088,56706853.960176066,55139036.60759873,103626355.14935836,55940326.63006618,51321037.114125654,90048621.12995747,26392690.94367882,16388260.126893656,113404577.89272813,47104819.12180132,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27022719.69449665,95892714.73498973,34155887.41862278,29462402.49079384,9521699.653744994,73984968.53233533,67260891.51208156,35384971.81032376,118177004.75850533,67258957.94711325,33180541.366014678,105804132.11402114,112449007.94767573,112973938.77240019,78826050.28338994,50717110.395081714,110509265.15253766,98911487.40150255,60538210.04602777,14544519.218285557,63006528.22645323,100782195.18774974,65881310.983719826,4525762.788733935,72180372.1621848,96994090.36162952,83956032.98784436,61586885.39360089,96818253.43855648,58809989.87911099,96472098.93632361,31093654.080091726,39995085.85835282,26865868.698186446,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91080678.22762704,112953526.50459781,97781133.87190923,14258415.145087352,75773587.63899913,55796708.48092162,60966165.62959845,86790728.25500104,112991440.1615691,90041457.71116927,75615973.02991119,3786924.4143076558,3553237.9061771464,89036493.10144049,34502052.565414004,49547223.20280318,23484424.756579485,110633482.91722064,13838535.476096356,120613159.43616553,75275101.91383679,115833840.0547927,24062737.57224054,23305313.349021222,65440213.02657148,96120613.06092928,113236160.44704886,44436419.85938276,79539798.65297419,112189085.82880954,118853783.44686656,122792085.91979271,3589092.439318197,8865641.297465425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
55980958.24082248,80580657.72542343,26617520.218835205,62103376.72228765,9674424.100552743,100775367.6981484,68313265.4943354,77380084.16083273,54277947.68002579,83272174.26345241,80285628.60576808,39983352.04826168,101600050.79249234,23301880.605032653,37325696.378832646,102776893.83785133,37415268.40960659,41884465.01168036,47803676.39080817,110846144.68716066,63380650.691134006,96551636.1834306,35012219.08955896,120396864.65088537,40760522.71905384,116654393.8995093,6493997.653108744,42853159.62739954,34234511.54215487,22559822.380420312,28123648.316540044,61872148.51133534,55920114.181182764,75037684.0356153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
60981268.46711408,89095127.08981124,6219709.598650801,57738529.038913645,3679238.6481972863,70026677.5137689,38720601.41442969,30636989.779888865,63695668.519872814,32696158.362204865,57256207.04767375,123076573.2080284,80745442.3431558,113477192.17036273,45009601.42973926,102635131.42197196,110594795.3598325,121086583.40661186,15165940.269300256,27790479.165028445,110317225.38927837,34344193.37072833,114207248.98476848,3610267.044893995,98287100.4919204,3583136.6804959173,96352932.15734498,12425669.083341356,99000107.14018138,23851712.30188927,104561677.4208434,66796164.3840275,82432720.04946826,35620177.1010253,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
